"gutenberg_id","title","author","lccn","wikipedia_url","publication_year"
"31691","The Bacillus of Long Life","Loudon M. Douglas","11029407","","1911"
"31704","Type Cases and Composing-room Furniture","A. A. Stewart","19001219","","1918"
"31706","Milton: Minor Poems","John Milton","01011789","https://en.wikipedia.org/wiki/Milton%27s_1645_Poems","1901"
"31709","Our Southern Highlanders","Horace Kephart","","https://en.wikipedia.org/wiki/Our_Southern_Highlanders","1913"
"31718","The Rosie World","Parker Fillmore","14016918","","1914"
"31721","Elizabeth Gilbert and Her Work for the Blind","Frances Martin","e09001624","","1887"
"31723","Cecilia: A Story of Modern Rome","F. Marion Crawford","02025439","","1902"
"31726","Poems and Ballads of Heinrich Heine","Heinrich Heine","15010195","","1881"
"31728","My Brave and Gallant Gentleman: A Romance of British Columbia","Robert Watson","18019983","","1918"
"31731","Aus meinem Königreich: Tales from the Carpathian Mountains","Carmen Sylva","01002401","","1900"
"31734","Extract from a Sermon Delivered at the Bulfinch-Street Church, Boston, Jan. 9,…","","05014704","","1853"
"31745","Wau-nan-gee; Or, the Massacre at Chicago: A Romance of the American Revolution","","07041218","","1852"
"31751","What Bird is That?","Frank M. Chapman","20007850","","1920"
"31754","Devil Stories: An Anthology","Maximilian J. Rudwin","21009055","","1921"
"31759","The Infant's Skull; Or, The End of the World. A Tale of the Millennium","Sue","05004547","","1904"
"31760","Why do we need a public library? Material for a library campaign","Chalmers Hadley","17011411","","1910"
"31766","Five Hundred Mistakes of Daily Occurrence in Speaking, Pronouncing, and Writing…","","10029805","","1856"
"31781","The Bibliography of Walt Whitman","Frank Shay","20012552","","1920"
"31782","The Poniard's Hilt; Or, Karadeucq and Ronan. A Tale of Bagauders and Vagres","Sue","08015329","","1907"
"31783","Was General Thomas Slow at Nashville?","Henry V. Boynton","02017947","","1896"
"31789","The United States and Latin America","John Holladay Latané","20014147","","1920"
"31790","Family Limitation","Margaret Sanger","","https://en.wikipedia.org/wiki/Family_Limitation","1914"
"31792","An Old Chester Secret","Margaret Wade Campbell Deland","20018606","","1920"
"31807","The Plague at Marseilles Consider'd","Richard Bradley","18006627","","1721"
"31810","The Everett Massacre: A history of the class struggle in the lumber industry","","l23000223","","1918"
"31813","Checkers: A Hard-luck Story","Henry Blossom","","https://en.wikipedia.org/wiki/Checkers:_A_Hard_Luck_Story","1896"
"31814","Literary New York: Its Landmarks and Associations","Charles Hemstreet","03029302","","1903"
"31815","Student Body","F. L. Wallace","","https://en.wikipedia.org/wiki/Student_Body_(short_story)","1953"
"31816","The History of the Medical Department of Transylvania University","Robert Peter","05003745","","1905"
"31820","The Serapion Brethren, Vol. I.","E. T. A. Hoffmann","","https://en.wikipedia.org/wiki/The_Serapion_Brethren","1818"
"31822","Atlanta: A Twentieth-Century City","Atlanta Chamber of Commerce","tmp92006715","","1904"
"31824","The ""Genius""","Theodore Dreiser","","https://en.wikipedia.org/wiki/The_%22Genius%22_(novel)","1915"
"31828","Vocal Expression: A Class-book of Voice Training and Interpretation","Everts","11028417","","1911"
"31830","Genera of Leptodactylid Frogs in México","John D. Lynch","68064993","","1968"
"31831","Marcy, the Refugee","Harry Castlemon","12031267","","1892"
"31843","Of Six Mediæval Women; To Which Is Added A Note on Mediæval Gardens","Kemp-Welch","13010675","","1913"
"31844","The Unconstitutionality of Slavery","Lysander Spooner","","https://en.wikipedia.org/wiki/The_Unconstitutionality_of_Slavery","1845"
"31845","Lives of the most Eminent Painters Sculptors and Architects, Vol. 07 (of 10)","","","https://en.wikipedia.org/wiki/Lives_of_the_Most_Excellent_Painters,_Sculptors,_and_Architects","1550"
"31848","A Proposal for the Better Supplying of Churches in Our Foreign Plantations, and…","","31008969","","1725"
"31862","The Story of Sitka","Clarence Leroy Andrews","22013201","","1922"
"31867","History of the Sixteenth Connecticut Volunteers","B. F. Blakeslee","02012795","","1875"
"31868","Red Riding Hood","Lydia L. A. Very","78315528","","1863"
"31869","The Lamplighter","Maria S. Cummins","","https://en.wikipedia.org/wiki/The_Lamplighter","1854"
"31872","The Christian Church in These Islands before the Coming of Augustine","Browne","01005271","","1894"
"31873","Henry of Ofterdingen: A Romance.","Novalis","07001922","","1842"
"31878","The Tempers","William Carlos Williams","a14001596","","1913"
"31879","Coelebs In Search of a Wife","Hannah More","","https://en.wikipedia.org/wiki/Coelebs_in_Search_of_a_Wife","1808"
"31887","Our Battery; Or, The Journal of Company B, 1st O.V.A.","O. P. Cutter","02015238","","1864"
"31910","Memoirs of the Extraordinary Military Career of John Shipp","John Shipp","06019825","","1890"
"31920","The Next Step in Religion: An Essay toward the Coming Renaissance","Sellars","18018974","","1918"
"31930","The Song of the Wolf","Frank Mayer","10011139","","1910"
"31933","Landmarks of Scientific Socialism: ""Anti-Duehring""","Friedrich Engels","07020332","","1907"
"31938","Lives of the most Eminent Painters Sculptors and Architects, Vol. 08 (of 10)","","","https://en.wikipedia.org/wiki/Lives_of_the_Most_Excellent_Painters,_Sculptors,_and_Architects","1550"
"31940","Artists Past and Present; Random Studies","Elisabeth Luther Cary","09025959","","1909"
"31945","St. Peter's Umbrella: A Novel","Kálmán Mikszáth","","https://en.wikipedia.org/wiki/St._Peter%27s_Umbrella_(novel)","1895"
"31949","The Bartlett Mystery","Louis Tracy","19012877","","1919"
"31953","Merchantmen-at-arms : the British merchants' service in the war","David W. Bone","19019872","","1919"
"31955","Niagara: An Aboriginal Center of Trade","Peter A. Porter","08019767","","1906"
"31965","The Cathedrals of Northern Spain","Charles Rudy","05035402","","1906"
"31966","Cathedrals of Spain","John A. Gade","11005195","","1911"
"31969","Eleven days in the militia during the war of the rebellion","Louis Richards","02018860","","1883"
"31972","My Service in the U.S. Colored Cavalry","Frederick W. Browne","18008227","","1908"
"31973","The Rhode Island Artillery at the First Battle of Bull Run","J. Albert Monroe","07037828","","1878"
"31979","The Tunnel Under the World","Frederik Pohl","","https://en.wikipedia.org/wiki/The_Tunnel_under_the_World","1955"
"31982","Dressed Game and Poultry à la Mode","Mrs. De Salis","48039584","","1888"
"31990","A History of the Town of Fairfax","Jeanne Johnson Rust","61011281","","1960"
"31993","'Round the yule-log: Christmas in Norway","Peter Christen Asbjørnsen","13012205","","1895"
"32005","Border Raids and Reivers","Robert Borland","02007615","","1898"
"32011","Special Delivery","Damon Knight","","https://en.wikipedia.org/wiki/Special_Delivery_(short_story)","1954"
"32012","A Narrative of the Shipwreck, Captivity and Sufferings of Horace Holden and…","","ca17000818","","1836"
"32018","Jaw Musculature of the Mourning and White-winged Doves","Robert L. Merz","64063132","","1963"
"32019","Stone's River: The Turning-Point of the Civil War","Wilson J. Vance","15000731","","1914"
"32031","A Raw Recruit's War Experiences","Ansel D. Nickerson","20008778","","1888"
"32032","Second Variety","Philip K. Dick","","https://en.wikipedia.org/wiki/Second_Variety","1953"
"32037","Eureka: A Prose Poem","Edgar Allan Poe","","https://en.wikipedia.org/wiki/Eureka:_A_Prose_Poem","1848"
"32044","Jimmy Kirkland and the Plot for a Pennant","Hugh S. Fullerton","16002368","","1915"
"32048","Cottage Building in Cob, Pisé, Chalk and Clay: A Renaissance (2nd edition)","","2007570226","","1920"
"32049","The Lay of Havelok the Dane","Frederic Madden and Walter W. Skeat","12017804","","1868"
"32050","The Plants of Michigan","Henry A. Gleason","18010793","","1918"
"32051","On the right of the British line","Gilbert Nobbs","17024723","","1917"
"32052","Grenfell: Knight-Errant of the North","Fullerton L. Waldo","24024148","","1924"
"32058","American Slave Trade","active 1787-1834 Jesse Torrey","18023775","","1822"
"32066","The Fundamental Principles of Old and New World Civilizations","Zelia Nuttall","01011138","","1901"
"32074","Book Repair and Restoration: A Manual of Practical Suggestions for Bibliophiles","","18017835","","1918"
"32094","The Patchwork Girl of Oz","L. Frank Baum","","https://en.wikipedia.org/wiki/The_Patchwork_Girl_of_Oz","1913"
"32109","Tales of the Caravan, Inn, and Palace","Wilhelm Hauff","22014785","","1882"
"32110","Montezuma: An Epic on the Origin and Fate of the Aztec Nation","Richmond","29024538","","1885"
"32111","Diary of Battery A, First Regiment Rhode Island Light Artillery","Reichardt","05021867","","1865"
"32118","Child Versus Parent: Some Chapters on the Irrepressible Conflict in the Home","","22006927","","1922"
"32125","Rulers of India: Lord Clive","G. B. Malleson","48041561","","1893"
"32135","Maids, Wives, and Bachelors","Amelia E. Barr","98001457","","1898"
"32136","A Treatise on Relics","Jean Calvin","","https://en.wikipedia.org/wiki/Treatise_on_Relics","1543"
"32148","International Incidents for Discussion in Conversation Classes","L. Oppenheim","10012445","","1909"
"32154","The Variable Man","Philip K. Dick","","https://en.wikipedia.org/wiki/The_Variable_Man","1953"
"32158","Rural Wealth and Welfare: Economic Principles Illustrated and Applied in Farm…","","00002083","","1900"
"32164","In the Oregon Country","George Palmer Putnam","15005695","","1915"
"32171","A Discourse on the Plague","Richard Mead","35034517","","1744"
"32175","Preliminary Survey of a Paleocene Faunule from the Angels Peak Area, New Mexico","","51062337","","1951"
"32176","Witch Stories","E. Lynn Linton","11015841","","1861"
"32178","Los gringos; or, An inside view of Mexico and California : with wanderings in…","","01021344","","1849"
"32183","Folk-lore of Shakespeare","T. F. Thiselton-Dyer","08013232","","1884"
"32187","Pleistocene Soricidae from San Josecito Cave, Nuevo Leon, Mexico","Findley","53063231","","1953"
"32188","Eikon Basilike","King of England Charles I and John Gauden","","https://en.wikipedia.org/wiki/Eikon_Basilike","1649"
"32189","The Raising and Care of Guinea Pigs","Allen Christian Smith","15004969","","1915"
"32195","The Battle of Blenheim","Hilaire Belloc","12008853","","1911"
"32196","Crécy","Hilaire Belloc","13015621","","1912"
"32197","Poitiers","Hilaire Belloc","45051184","","1913"
"32202","The Irish Fairy Book","Alfred Perceval Graves and George Denham","32033593","","1909"
"32205","The Woodlands orchids, described and illustrated : with stories of orchid-…","","02014021","","1901"
"32206","The Utah Batteries: A History","Charles Rendell Mabey","00001466","","1900"
"32210","The Brownies: Their Book","Palmer Cox","","https://en.wikipedia.org/wiki/The_Brownies","1879"
"32216","The Adventures of the U-202: An Actual Narrative","Freiherr von E. Spiegel","17006334","","1917"
"32219","The Marvellous History of the Shadowless Man, and The Cold Heart","Chamisso et al.","","https://en.wikipedia.org/wiki/Peter_Schlemihl","1814"
"32223","Specimens of German Romance; Vol. II. Master Flea","E. T. A. Hoffmann","","https://en.wikipedia.org/wiki/Master_Flea","1822"
"32224","Tom Brown's School Days","Thomas Hughes","","https://en.wikipedia.org/wiki/Tom_Brown%27s_School_Days","1857"
"32234","The Lion of Janina; Or, The Last Days of the Janissaries: A Turkish Novel","Jókai","07014308","","1898"
"32239","Dissertation on Slavery","St. George Tucker","11006627","","1796"
"32242","A Wonder Book for Girls & Boys","Nathaniel Hawthorne","","https://en.wikipedia.org/wiki/A_Wonder-Book_for_Girls_and_Boys","1851"
"32247","The Battle of Allatoona, October 5th, 1864","William Ludlow","05026478","","1891"
"32250","American Red Cross Text-Book on Home Hygiene and Care of the Sick","","18018873","","1918"
"32251","Applied Physiology, Including the Effects of Alcohol and Narcotics","Frank Overton","10010256","","1910"
"32256","The Big Time","Fritz Leiber","","https://en.wikipedia.org/wiki/The_Big_Time_(novel)","1958"
"32261","A Frenchman in America: Recollections of Men and Things","Max O'Rell","02001319","","1891"
"32268","The Burning of Chambersburg, Pennsylvania","B. S. Schneck","03028512","","1864"
"32271","A Struggle for Rome, v. 1","Felix Dahn","","https://en.wikipedia.org/wiki/A_Struggle_for_Rome","1876"
"32273","Stories of Our Naval Heroes Every Child Can Read","Jesse Lyman Hurlbut","08029300","","1908"
"32280","Bell's Cathedrals: The Cathedral Church of Wells","Percy Dearmer","03012864","","1899"
"32288","A Yankee Flier in Italy","Rutherford G. Montgomery","44000740","","1944"
"32289","An American Girl Abroad","Adeline Trafton","03011017","","1872"
"32290","A Letter to a Gentleman in the Country, from His Friend in London","","20023531","","1757"
"32307","A Brief Account of Radio-activity","F. P. Venable","17008222","","1917"
"32325","The Adventures of Huckleberry Finn (Tom Sawyer's Comrade)","Mark Twain","","https://en.wikipedia.org/wiki/Adventures_of_Huckleberry_Finn","1884"
"32330","A Struggle for Rome, v. 2","Felix Dahn","","https://en.wikipedia.org/wiki/A_Struggle_for_Rome","1876"
"32331","Dave Dawson at Casablanca","Robert Sidney Bowen","44003266","","1944"
"32338","Toilers of the Sea","Victor Hugo","","https://en.wikipedia.org/wiki/Toilers_of_the_Sea","1866"
"32362","Lives of the Most Eminent Painters, Sculptors and Architects, Vol. 09 (of 10)","","","https://en.wikipedia.org/wiki/Lives_of_the_Most_Excellent_Painters,_Sculptors,_and_Architects","1550"
"32363","Ten Girls from History","Kate Dickinson Sweetser","12027182","","1912"
"32367","Outlines of dairy bacteriology, 10th edition","H. L. Russell and E. G. Hastings","14014873","","1914"
"32368","Peerless Prestidigitation","Herbert De Caston","34010795","","1910"
"32370","Secret Diplomatic History of The Eighteenth Century","Karl Marx","16002839","","1899"
"32371","The Bonadventure: A Random Journal of an Atlantic Holiday","Edmund Blunden","23004528","","1922"
"32372","Dickens's Children: Ten Drawings","Jessie Willcox Smith and Charles Dickens","12022525","","1912"
"32373","The Golden Treasury","Francis Turner Palgrave","","https://en.wikipedia.org/wiki/Palgrave%27s_Golden_Treasury","1861"
"32377","A Struggle for Rome, v. 3","Felix Dahn","","https://en.wikipedia.org/wiki/A_Struggle_for_Rome","1876"
"32382","Old Friends and New","Sarah Orne Jewett","","https://en.wikipedia.org/wiki/Old_Friends_and_New","1878"
"32390","Black Man's Burden","Mack Reynolds","","https://en.wikipedia.org/wiki/Black_Man%27s_Burden","1962"
"32400","Paper and Printing Recipes","John Sawtelle Ford","06013786","","1883"
